FK_WMS_tWarehouseBinDevice_kWarenLagerPlatz;tWarehouseBinDevice;kWarenLagerPlatz;tWarenLagerPlatz;kWarenLagerPlatz
FK_WMS_tWarenLagerEingangHistorieSerialnumber_kArtikelHistory;tWarenLagerEingangHistorieSerialnumber;kArtikelHistory;tArtikelHistory;kArtikelHistory
FK_WMS_tWarenLagerEingangHistorieSerialnumber_kSerialNumber;tWarenLagerEingangHistorieSerialnumber;kSerialNumber;tSerialNumber;kSerialNumber
FK_WMS_tWarenLagerEingangHistorieSerialnumber_kWarenLagerEingangHistorie;tWarenLagerEingangHistorieSerialnumber;kWarenLagerEingangHistorie;tWarenLagerEingangHistorie;kWarenLagerEingangHistorie
FK_dbo_tWarenLagerEingangSubsetDetails_kDimension;tWarenLagerEingangSubsetDetails;kDimension;tDimension;kDimension
FK_dbo_tWarenLagerEingangSubsetDetails_kWarenLagerEingangSubset;tWarenLagerEingangSubsetDetails;kWarenLagerEingangSubset;tWarenLagerEingangSubsets;kWarenLagerEingangSubset
FK_dbo_tWarenLagerEingangSubsets_kWarenLagerEingang;tWarenLagerEingangSubsets;kWarenLagerEingang;tWarenLagerEingang;kWarenLagerEingang
FK_pps_tWorkbenchBin_kWarenLagerPlatz;tWorkbenchBin;kWarenLagerPlatz;tWarenLagerPlatz;kWarenLagerPlatz
FK_pps_tWorkbenchBin_kWorkbenchResource;tWorkbenchBin;kWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_ResPl_tWorkbenchResource_kResource;tWorkbenchResource;kResource;tResource;kResource
FK_ResPl_tWorkbenchResource_kWarenLager;tWorkbenchResource;kWarenLager;tWarenLager;kWarenLager
FK_pps_tWorkJobResult_kArtikel;tWorkJob;kArtikel;tProdItem;kArtikel
FK_pps_tWorkJobResult_kBillOfMaterial;tWorkJob;kBillOfMaterial;tBillOfMaterial;kBillOfMaterial
FK_pps_tWorkJobResult_kProductionOrderProducible;tWorkJob;kProductionOrderProducible;tProductionOrderProducible;kProductionOrderProducible
FK_pps_tWorkJobResult_kSessionId;tWorkJob;kSessionId;tSessionId;kSessionId
FK_pps_tWorkJobResult_kWorkProcessIteration;tWorkJob;kWorkProcessIteration;tWorkProcessIteration;kWorkProcessIteration
FK_pps_tWorkJobBillOfMaterialsComponent_kOriginBillOfMaterialComponent;tWorkJobBillOfMaterialsComponent;kOriginBillOfMaterialComponent;tBillOfMaterialComponents;kBillOfMaterialComponent
FK_pps_tWorkJobBillOfMaterialsComponent_kWorkJobOperation;tWorkJobBillOfMaterialsComponent;kWorkJobOperation;tWorkJobOperation;kWorkJobOperation
FK_pps_tWorkJobBillOfMaterialsComponentStock_kWorkbenchResource;tWorkJobBillOfMaterialsComponentStock;kWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkJobBillOfMaterialsComponentStock_kWorkJobBillOfMaterialsComponent;tWorkJobBillOfMaterialsComponentStock;kWorkJobBillOfMaterialsComponent;tWorkJobBillOfMaterialsComponent;kWorkJobBillOfMaterialsComponent
FK_pps_tWorkJobDisposition_kDisposition;tWorkJobDisposition;kDisposition;tDisposition;kDisposition
FK_pps_tWorkJobDisposition_kWorkJob;tWorkJobDisposition;kWorkJob;tWorkJob;kWorkJob
FK_pps_tWorkJobOperation_kBillOfMaterialComponent;tWorkJobOperation;kBillOfMaterialComponent;tBillOfMaterialComponents;kBillOfMaterialComponent
FK_pps_tWorkJobOperation_kCreatedWorkbenchResource;tWorkJobOperation;kCreatedWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkJobOperation_kLastWorkbenchResource;tWorkJobOperation;kLastWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkJobOperation_kOperation;tWorkJobOperation;kOperation;tOperation;kOperation
FK_pps_tWorkJobOperation_kPickliste;tWorkJobOperation;kPickliste;tPickliste;kPickliste
FK_pps_tWorkJobOperation_kWorkJob;tWorkJobOperation;kWorkJob;tWorkJob;kWorkJob
FK_pps_tWorkJobOperationStep_kOperationStep;tWorkJobOperationStep;kOperationStep;tOperationStep;kOperationStep
FK_pps_tWorkJobOperationStep_kWorkJobOperation;tWorkJobOperationStep;kWorkJobOperation;tWorkJobOperation;kWorkJobOperation
FK_pps_tWorkJobResult_kWorkJob;tWorkJobResult;kWorkJob;tWorkJob;kWorkJob
FK_pps_tWorkJobResult_kZustand;tWorkJobResult;kZustand;tZustand;kZustand
FK_pps_tWorkProcess_kCreatedWorkbenchResource;tWorkProcess;kCreatedWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkProcess_kCurrentWorkbenchResource;tWorkProcess;kCurrentWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkProcess_kLastWorkbenchResource;tWorkProcess;kLastWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkProcess_kProductionOrder;tWorkProcess;kProductionOrder;tProductionOrder;kProductionOrder
FK_pps_tWorkProcessIteration_kCreatedWorkbenchResource;tWorkProcessIteration;kCreatedWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkProcessIteration_kLastWorkbenchResource;tWorkProcessIteration;kLastWorkbenchResource;tWorkbenchResource;kWorkbenchResource
FK_pps_tWorkProcessIteration_kPickliste;tWorkProcessIteration;kPickliste;tPickliste;kPickliste
FK_pps_tWorkProcessIteration_kWorkProcess;tWorkProcessIteration;kWorkProcess;tWorkProcess;kWorkProcess
FK_pps_tWorkProcessReplenishment_kReplenishmentAuftrag;tWorkProcessReplenishment;kReplenishmentAuftrag;tAuftrag;kAuftrag
FK_pps_tWorkProcessReplenishment_kWorkJobOperation;tWorkProcessReplenishment;kWorkJobOperation;tWorkJobOperation;kWorkJobOperation
FK_pps_tWorkProcessReplenishment_kWorkProcess;tWorkProcessReplenishment;kWorkProcess;tWorkProcess;kWorkProcess
FK_pps_tWorkProcessReplenishment_kWorkProcessIteration;tWorkProcessReplenishment;kWorkProcessIteration;tWorkProcessIteration;kWorkProcessIteration
FK_pps_tWorkProcessSearch_kWorkProcess;tWorkProcessSearch;kWorkProcess;tWorkProcess;kWorkProcess
FK_dbo_tZahlungsabgleichLogeintrag_kZahlungsabgleichLogsitzung;tZahlungsabgleichLogeintrag;kZahlungsabgleichLogsitzung;tZahlungsabgleichLogsitzung;kZahlungsabgleichLogsitzung
FK_dbo_tZahlungsabgleichUmsatzDetail_kZahlungsabgleichUmsatz;tZahlungsabgleichUmsatzDetail;kZahlungsabgleichUmsatz;tZahlungsabgleichUmsatz;kZahlungsabgleichUmsatz
FK_dbo_tZahlungsausgangLogeintrag_kZahlungsabgleichLogsitzung;tZahlungsausgangLogeintrag;kZahlungsabgleichLogsitzung;tZahlungsabgleichLogsitzung;kZahlungsabgleichLogsitzung
FK_SCX_tCondition_kCondition;tZustand;kSCXCondition;tCondition;kCondition
